,model,scenario,electricity_price,region
653,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,28.81886752352454,Other countries of Asia
654,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,21.86975825834196,Other countries of Asia
655,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,19.040946089738668,Other countries of Asia
656,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,19.51305517009735,Other countries of Asia
657,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,19.824697058817698,Other countries of Asia
658,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,19.028618111914327,Other countries of Asia
659,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,18.105470015824057,Other countries of Asia
660,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,25.08028045842413,Other countries of Asia
661,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,17.39875625843115,Other countries of Asia
662,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,17.188338846499683,Other countries of Asia
663,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,17.945095227459372,Other countries of Asia
664,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,18.312550254602698,Other countries of Asia
665,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,19.534620335760568,Other countries of Asia
666,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,18.63891861581379,Other countries of Asia
667,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,18.78307415168147,Other countries of Asia
668,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,17.9215260862198,Other countries of Asia
669,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,19.33643661046154,Other countries of Asia
670,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,19.015983191230767,Other countries of Asia
671,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,21.696546153846153,Other countries of Asia
672,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,22.22850769230769,Other countries of Asia
673,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,21.214807692307694,Other countries of Asia
674,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,21.936030769230772,Other countries of Asia
675,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,21.130976923076922,Other countries of Asia
676,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,21.72612307692308,Other countries of Asia
677,REMIND-MAgPIE 1.7-3.0,CO_Bridge,21.501,Other countries of Asia
678,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,22.287938461538463,Other countries of Asia
679,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,21.923892307692313,Other countries of Asia
680,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,22.135307692307695,Other countries of Asia
681,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,21.958199999999998,Other countries of Asia
682,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,24.4802,Other countries of Asia
683,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,21.72612307692308,Other countries of Asia
684,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,21.130976923076922,Other countries of Asia
685,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,21.455946153846153,Other countries of Asia
686,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,21.32133076923077,Other countries of Asia
687,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,22.812384615384612,Other countries of Asia
688,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,22.144146153846155,Other countries of Asia
689,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,22.5597,Other countries of Asia
690,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,22.269976923076925,Other countries of Asia
691,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,25.058146153846153,Other countries of Asia
692,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,27.6064,Other countries of Asia
693,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,25.879615384615388,Other countries of Asia
694,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,29.837138461538466,Other countries of Asia
695,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,22.19710769230769,Other countries of Asia
696,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,10.176330769230772,Other countries of Asia
697,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,21.946392307692307,Other countries of Asia
698,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,23.662123076923077,Other countries of Asia
699,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,7.509884615384616,Other countries of Asia
700,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,21.856907692307693,Other countries of Asia
701,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,21.537169230769226,Other countries of Asia
702,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,21.507292307692303,Other countries of Asia
703,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,21.908861538461533,Other countries of Asia
704,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,23.84686153846154,Other countries of Asia
705,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,23.743530769230766,Other countries of Asia
706,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,27.75251538461538,Other countries of Asia
707,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,23.583076923076927,Other countries of Asia
708,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,25.465392307692312,Other countries of Asia
709,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,23.528846153846153,Other countries of Asia
710,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,24.140776923076924,Other countries of Asia
711,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,22.940184615384617,Other countries of Asia
712,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,23.14164615384615,Other countries of Asia
713,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,22.13324615384615,Other countries of Asia
714,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,21.91834615384615,Other countries of Asia
715,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,22.11266153846154,Other countries of Asia
716,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,21.07993846153846,Other countries of Asia
717,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,21.431800000000003,Other countries of Asia
718,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,22.987407692307695,Other countries of Asia
719,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,17.803246153846153,Other countries of Asia
720,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,19.77399230769231,Other countries of Asia
721,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,21.21942307692308,Other countries of Asia
722,WITCH 5.0,EN_INDCi2030_500f,13.926574141208329,Other countries of Asia
723,WITCH 5.0,EN_NPi2020_400f,13.595561891850219,Other countries of Asia
724,WITCH 5.0,EN_NPi2020_450,15.535026531107322,Other countries of Asia
725,WITCH 5.0,EN_NPi2020_450f,13.601334928811792,Other countries of Asia
726,WITCH 5.0,EN_NPi2020_500,14.472663922350543,Other countries of Asia
727,WITCH 5.0,EN_NPi2020_500f,13.598574892258702,Other countries of Asia
728,IMAGE 3.2,SSP1_SPA1_19I_D,39.45690977977123,Pacific OECD
729,IMAGE 3.2,SSP1_SPA1_19I_D_LB,40.474098758440796,Pacific OECD
730,IMAGE 3.2,SSP1_SPA1_19I_LI,39.9998166214905,Pacific OECD
731,IMAGE 3.2,SSP1_SPA1_19I_LIRE,36.50819233700139,Pacific OECD
732,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,38.30454745967289,Pacific OECD
733,IMAGE 3.2,SSP1_SPA1_19I_RE,39.25246744136082,Pacific OECD
734,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,43.35602605047416,Pacific OECD
735,IMAGE 3.2,SSP2_SPA1_19I_D_LB,38.55506484356186,Pacific OECD
736,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,37.19388929290505,Pacific OECD
737,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,37.43131651682844,Pacific OECD
738,IMAGE 3.2,SSP2_SPA2_19I_D,37.07179247552622,Pacific OECD
739,IMAGE 3.2,SSP2_SPA2_19I_LI,38.564945722539676,Pacific OECD
740,IMAGE 3.2,SSP2_SPA2_19I_LIRE,38.96033079656466,Pacific OECD
741,IMAGE 3.2,SSP2_SPA2_19I_RE,39.34135613345021,Pacific OECD
742,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,22.500116751609372,Pacific OECD
743,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,22.615340616086357,Pacific OECD
744,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,22.18146011111346,Pacific OECD
745,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,20.53564713770722,Pacific OECD
746,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,20.487977408128383,Pacific OECD
747,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,21.844873663515518,Pacific OECD
748,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,22.68355287090827,Pacific OECD
749,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,21.59321522109175,Pacific OECD
750,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,20.376858217720773,Pacific OECD
751,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,28.986694214389196,Pacific OECD
752,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,19.832234975584395,Pacific OECD
753,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,26.833826845529757,Pacific OECD
754,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,19.399073212920467,Pacific OECD
755,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,22.60911633256314,Pacific OECD
756,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,20.791970713325505,Pacific OECD
757,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,28.46269728925946,Pacific OECD
758,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,23.410124881529594,Pacific OECD
759,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,21.35475547628937,Pacific OECD
760,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,21.45899474865,Pacific OECD
761,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,21.760541050577025,Pacific OECD
762,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,18.69275243076336,Pacific OECD
763,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,18.038706086000033,Pacific OECD
764,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,24.233511044090093,Pacific OECD
765,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,19.11230606887435,Pacific OECD
766,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,18.442694457637,Pacific OECD
767,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,18.41755483829019,Pacific OECD
768,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,18.42645825556839,Pacific OECD
769,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,20.53714504828809,Pacific OECD
770,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,19.276969834474954,Pacific OECD
771,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,17.97241741174117,Pacific OECD
772,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,17.524173782589756,Pacific OECD
773,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,21.037909733923076,Pacific OECD
774,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,20.71877926776923,Pacific OECD
775,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,24.29573076923077,Pacific OECD
776,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,25.963615384615384,Pacific OECD
777,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,24.328446153846155,Pacific OECD
778,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,24.99384615384615,Pacific OECD
779,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,23.771592307692313,Pacific OECD
780,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,24.271399999999993,Pacific OECD
781,REMIND-MAgPIE 1.7-3.0,CO_Bridge,24.040746153846154,Pacific OECD
782,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,25.335030769230773,Pacific OECD
783,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,24.504869230769227,Pacific OECD
784,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,25.170038461538464,Pacific OECD
785,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,24.564000000000004,Pacific OECD
786,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,30.255369230769233,Pacific OECD
787,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,24.271399999999993,Pacific OECD
788,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,23.771592307692313,Pacific OECD
789,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,23.981284615384617,Pacific OECD
790,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,23.875323076923074,Pacific OECD
791,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,28.1061,Pacific OECD
792,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,25.802976923076926,Pacific OECD
793,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,27.64296923076923,Pacific OECD
794,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,26.517507692307696,Pacific OECD
795,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,27.737623076923075,Pacific OECD
796,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,31.83816923076923,Pacific OECD
797,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,31.16416153846154,Pacific OECD
798,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,38.00753076923077,Pacific OECD
799,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,25.82140769230769,Pacific OECD
800,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,25.241638461538464,Pacific OECD
801,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,24.846861538461535,Pacific OECD
802,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,27.626692307692306,Pacific OECD
803,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,26.806276923076926,Pacific OECD
804,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,24.389576923076923,Pacific OECD
805,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,23.380692307692303,Pacific OECD
806,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,22.872484615384614,Pacific OECD
807,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,24.307123076923084,Pacific OECD
808,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,27.816546153846154,Pacific OECD
809,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,27.17228461538462,Pacific OECD
810,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,32.25615384615385,Pacific OECD
811,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,26.57916923076923,Pacific OECD
812,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.5361307692307692,Pacific OECD
813,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,25.733684615384615,Pacific OECD
814,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,27.11753076923077,Pacific OECD
815,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,25.730284615384615,Pacific OECD
816,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,24.80896923076923,Pacific OECD
817,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,24.019423076923083,Pacific OECD
818,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,25.6727,Pacific OECD
819,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,26.09211538461539,Pacific OECD
820,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,23.059100000000004,Pacific OECD
821,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,25.60432307692308,Pacific OECD
822,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,28.568030769230766,Pacific OECD
823,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,27.14499230769231,Pacific OECD
824,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,23.327084615384614,Pacific OECD
825,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,25.149507692307694,Pacific OECD
826,WITCH 5.0,EN_INDCi2030_500f,12.528301031969153,Pacific OECD
827,WITCH 5.0,EN_NPi2020_400f,13.231420579878963,Pacific OECD
828,WITCH 5.0,EN_NPi2020_450,13.733554370615243,Pacific OECD
829,WITCH 5.0,EN_NPi2020_450f,13.197355580483666,Pacific OECD
830,WITCH 5.0,EN_NPi2020_500,13.270673486936015,Pacific OECD
831,WITCH 5.0,EN_NPi2020_500f,13.141323578644352,Pacific OECD
832,IMAGE 3.2,SSP1_SPA1_19I_D,25.71918002924238,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
833,IMAGE 3.2,SSP1_SPA1_19I_D_LB,29.302709079139188,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
834,IMAGE 3.2,SSP1_SPA1_19I_LI,25.146381450410775,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
835,IMAGE 3.2,SSP1_SPA1_19I_LIRE,25.893899629877033,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
836,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,31.432138933197294,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
837,IMAGE 3.2,SSP1_SPA1_19I_RE,27.810647317264923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
838,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,39.60073032667916,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
839,IMAGE 3.2,SSP2_SPA1_19I_D_LB,26.524110892940445,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
840,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,31.01341171324807,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
841,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,31.243333264005432,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
842,IMAGE 3.2,SSP2_SPA2_19I_D,26.096815560140158,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
843,IMAGE 3.2,SSP2_SPA2_19I_LI,26.118029009820262,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
844,IMAGE 3.2,SSP2_SPA2_19I_LIRE,27.342003139808813,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
845,IMAGE 3.2,SSP2_SPA2_19I_RE,29.83894750031863,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
846,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,18.60043602145768,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
847,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,18.71169036032924,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
848,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,19.221812266303367,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
849,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,17.091889415380024,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
850,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,17.081580130723033,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
851,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,19.14760194630458,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
852,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,19.371762613977182,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
853,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,18.427553966051644,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
854,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,17.659937613838885,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
855,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,25.08104917713288,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
856,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,17.464367858408686,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
857,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,22.504678283253718,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
858,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,17.25358936151247,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
859,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,19.22215885992663,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
860,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,17.312481522040784,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
861,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,25.344336641163068,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
862,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,18.89903616104455,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
863,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,17.496408856022292,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
864,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,18.014507968994458,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
865,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,18.431060456908376,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
866,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,16.834024333710328,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
867,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,16.401331144823054,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
868,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,22.208616300866634,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
869,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,15.637856631944524,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
870,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,15.601442221826842,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
871,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,15.914674279162048,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
872,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,16.33132081854543,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
873,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,17.558042539437853,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
874,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,16.624289853207067,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
875,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,16.445513569977546,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
876,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,15.991641784740924,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
877,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,17.152039597384615,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
878,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,17.321561067384614,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
879,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,17.942792307692308,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
880,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,18.05196923076923,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
881,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,16.69734615384615,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
882,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,17.916669230769234,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
883,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,16.813523076923072,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
884,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,17.206361538461536,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
885,REMIND-MAgPIE 1.7-3.0,CO_Bridge,17.340753846153845,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
886,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,17.9981,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
887,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,17.120023076923076,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
888,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,16.965130769230772,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
889,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,3.4224461538461544,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
890,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,17.195530769230768,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
891,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,17.206361538461536,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
892,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,16.813523076923072,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
