,model,scenario,ssp_gini_coefficient,ssp,region
622,IMAGE 3.2,SSP1_SPA1_19I_RE,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
623,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
624,IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
625,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
626,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
627,IMAGE 3.2,SSP2_SPA2_19I_D,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
628,IMAGE 3.2,SSP2_SPA2_19I_LI,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
629,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
630,IMAGE 3.2,SSP2_SPA2_19I_RE,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
631,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
632,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
633,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
634,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
635,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
636,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
637,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
638,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
639,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
640,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
641,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
642,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
643,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
644,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
645,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
646,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
647,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
648,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
649,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
650,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
651,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
652,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
653,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
654,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
655,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
656,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
657,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
658,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
659,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
660,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
661,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
662,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
663,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
664,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
665,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
666,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
667,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
668,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
669,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
670,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
671,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
672,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
673,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
674,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
675,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
676,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
677,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
678,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
679,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
680,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
681,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
682,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
683,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
684,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
685,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
686,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
687,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
688,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
689,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
690,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
691,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
692,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
693,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
694,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
695,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
696,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
697,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
698,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
699,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
700,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
701,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
702,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
703,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
704,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
705,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
706,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
707,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
708,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
709,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
710,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
711,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
712,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
713,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
714,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
715,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
716,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
717,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
718,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
719,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
720,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
721,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
722,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
723,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
724,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
725,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
726,WITCH 5.0,EN_INDCi2030_500f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
727,WITCH 5.0,EN_NPi2020_400f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
728,WITCH 5.0,EN_NPi2020_450,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
729,WITCH 5.0,EN_NPi2020_450f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
730,WITCH 5.0,EN_NPi2020_500,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
731,WITCH 5.0,EN_NPi2020_500f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
732,AIM/CGE 2.2,EN_NPi2020_300f,0.4259190557113668,2,Other countries of Asia
733,AIM/CGE 2.2,EN_NPi2020_400f,0.4259190557113668,2,Other countries of Asia
734,AIM/CGE 2.2,EN_NPi2020_500f,0.4259190557113668,2,Other countries of Asia
735,AIM/CGE 2.2,EN_NPi2020_600,0.4259190557113668,2,Other countries of Asia
736,AIM/CGE 2.2,EN_NPi2020_600f,0.4259190557113668,2,Other countries of Asia
737,GCAM 5.3,NGFS2_Divergent Net Zero Policies,0.4259190557113668,2,Other countries of Asia
738,GCAM 5.3,NGFS2_Net-Zero 2050,0.4259190557113668,2,Other countries of Asia
739,IMAGE 3.2,SSP1_SPA1_19I_D,0.392083735870289,1,Other countries of Asia
740,IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.392083735870289,1,Other countries of Asia
741,IMAGE 3.2,SSP1_SPA1_19I_LI,0.392083735870289,1,Other countries of Asia
742,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.392083735870289,1,Other countries of Asia
743,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.392083735870289,1,Other countries of Asia
744,IMAGE 3.2,SSP1_SPA1_19I_RE,0.392083735870289,1,Other countries of Asia
745,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.392083735870289,1,Other countries of Asia
746,IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.4259190557113668,2,Other countries of Asia
747,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.4259190557113668,2,Other countries of Asia
748,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.4259190557113668,2,Other countries of Asia
749,IMAGE 3.2,SSP2_SPA2_19I_D,0.4259190557113668,2,Other countries of Asia
750,IMAGE 3.2,SSP2_SPA2_19I_LI,0.4259190557113668,2,Other countries of Asia
751,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.4259190557113668,2,Other countries of Asia
752,IMAGE 3.2,SSP2_SPA2_19I_RE,0.4259190557113668,2,Other countries of Asia
753,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.4259190557113668,2,Other countries of Asia
754,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.4259190557113668,2,Other countries of Asia
755,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.4259190557113668,2,Other countries of Asia
756,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.4259190557113668,2,Other countries of Asia
757,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.4259190557113668,2,Other countries of Asia
758,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.4259190557113668,2,Other countries of Asia
759,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.4259190557113668,2,Other countries of Asia
760,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.4259190557113668,2,Other countries of Asia
761,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.4259190557113668,2,Other countries of Asia
762,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.4259190557113668,2,Other countries of Asia
763,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.4259190557113668,2,Other countries of Asia
764,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.4259190557113668,2,Other countries of Asia
765,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.4259190557113668,2,Other countries of Asia
766,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.4259190557113668,2,Other countries of Asia
767,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.4259190557113668,2,Other countries of Asia
768,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.4259190557113668,2,Other countries of Asia
769,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.4259190557113668,2,Other countries of Asia
770,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.4259190557113668,2,Other countries of Asia
771,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.4259190557113668,2,Other countries of Asia
772,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.4259190557113668,2,Other countries of Asia
773,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.4259190557113668,2,Other countries of Asia
774,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.4259190557113668,2,Other countries of Asia
775,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.4259190557113668,2,Other countries of Asia
776,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.4259190557113668,2,Other countries of Asia
777,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.4259190557113668,2,Other countries of Asia
778,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.4259190557113668,2,Other countries of Asia
779,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.4259190557113668,2,Other countries of Asia
780,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.4259190557113668,2,Other countries of Asia
781,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.4259190557113668,2,Other countries of Asia
782,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.4259190557113668,2,Other countries of Asia
783,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.4259190557113668,2,Other countries of Asia
784,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.4259190557113668,2,Other countries of Asia
785,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.4259190557113668,2,Other countries of Asia
786,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,0.4259190557113668,2,Other countries of Asia
787,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,0.4259190557113668,2,Other countries of Asia
788,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,0.4259190557113668,2,Other countries of Asia
789,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,0.4259190557113668,2,Other countries of Asia
790,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,0.4259190557113668,2,Other countries of Asia
791,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,0.4259190557113668,2,Other countries of Asia
792,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,0.4259190557113668,2,Other countries of Asia
793,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,0.4259190557113668,2,Other countries of Asia
794,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,0.4259190557113668,2,Other countries of Asia
795,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,0.4259190557113668,2,Other countries of Asia
796,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,0.4259190557113668,2,Other countries of Asia
797,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.4259190557113668,2,Other countries of Asia
798,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.4259190557113668,2,Other countries of Asia
799,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.4259190557113668,2,Other countries of Asia
800,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.4259190557113668,2,Other countries of Asia
801,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.4259190557113668,2,Other countries of Asia
802,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.4259190557113668,2,Other countries of Asia
803,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.4259190557113668,2,Other countries of Asia
804,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.4259190557113668,2,Other countries of Asia
805,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.4259190557113668,2,Other countries of Asia
806,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.4259190557113668,2,Other countries of Asia
807,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.4259190557113668,2,Other countries of Asia
808,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.4259190557113668,2,Other countries of Asia
809,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.4259190557113668,2,Other countries of Asia
810,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.4259190557113668,2,Other countries of Asia
811,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.4259190557113668,2,Other countries of Asia
812,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.4259190557113668,2,Other countries of Asia
813,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.4259190557113668,2,Other countries of Asia
814,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.4259190557113668,2,Other countries of Asia
815,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.4259190557113668,2,Other countries of Asia
816,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.4259190557113668,2,Other countries of Asia
817,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.392083735870289,1,Other countries of Asia
818,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.392083735870289,1,Other countries of Asia
819,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.4259190557113668,2,Other countries of Asia
820,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.4259190557113668,2,Other countries of Asia
821,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.4259190557113668,2,Other countries of Asia
822,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.4259190557113668,2,Other countries of Asia
823,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.4259190557113668,2,Other countries of Asia
824,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.4259190557113668,2,Other countries of Asia
825,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.4259190557113668,2,Other countries of Asia
826,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.4259190557113668,2,Other countries of Asia
827,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.4259190557113668,2,Other countries of Asia
828,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.4259190557113668,2,Other countries of Asia
829,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.4259190557113668,2,Other countries of Asia
830,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.4259190557113668,2,Other countries of Asia
831,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.4259190557113668,2,Other countries of Asia
832,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.4259190557113668,2,Other countries of Asia
833,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.4259190557113668,2,Other countries of Asia
834,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.4259190557113668,2,Other countries of Asia
835,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.4259190557113668,2,Other countries of Asia
836,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.4259190557113668,2,Other countries of Asia
837,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.4259190557113668,2,Other countries of Asia
838,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.4259190557113668,2,Other countries of Asia
839,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.4259190557113668,2,Other countries of Asia
840,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.4259190557113668,2,Other countries of Asia
841,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.4259190557113668,2,Other countries of Asia
842,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.4259190557113668,2,Other countries of Asia
843,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.392083735870289,1,Other countries of Asia
844,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.4259190557113668,2,Other countries of Asia
