,scenario,model,forest_change_2050,forest_change_2100,beccs_threshold_breached,region
545,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.03547361876506644,0.0699816294023019,1,"Eastern and Western Europe (i.e., the EU28)"
546,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.03317749225594918,0.07311868803205857,1,"Eastern and Western Europe (i.e., the EU28)"
547,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.034690099951671605,0.07000210320076294,1,"Eastern and Western Europe (i.e., the EU28)"
548,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.03423711372404398,0.07000468442841945,1,"Eastern and Western Europe (i.e., the EU28)"
549,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.035261965549444774,0.0698691992628579,1,"Eastern and Western Europe (i.e., the EU28)"
550,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.03370405331957094,0.06931609646406595,1,"Eastern and Western Europe (i.e., the EU28)"
551,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.03432515354801102,0.06997618371383652,1,"Eastern and Western Europe (i.e., the EU28)"
552,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.03438452629202071,0.07004516482577477,1,"Eastern and Western Europe (i.e., the EU28)"
553,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.0345178274612018,0.0701175996637588,1,"Eastern and Western Europe (i.e., the EU28)"
554,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.03169413927071124,0.07256958009399911,1,"Eastern and Western Europe (i.e., the EU28)"
555,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.031526344904505454,0.0715795173595114,1,"Eastern and Western Europe (i.e., the EU28)"
556,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.03213562783500523,0.07131148666090797,1,"Eastern and Western Europe (i.e., the EU28)"
557,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.03195471814392947,0.06788520804461834,1,"Eastern and Western Europe (i.e., the EU28)"
558,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.03237327313765592,0.06993229967639203,1,"Eastern and Western Europe (i.e., the EU28)"
559,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.03217226541770091,0.07168304795014707,1,"Eastern and Western Europe (i.e., the EU28)"
560,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.031582177357961205,0.07202924190659693,1,"Eastern and Western Europe (i.e., the EU28)"
561,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.03388774822254803,0.06991665644146022,1,"Eastern and Western Europe (i.e., the EU28)"
562,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.0338958426464539,0.06975761610837744,1,"Eastern and Western Europe (i.e., the EU28)"
563,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.031138095108826924,0.07172792814418477,1,"Eastern and Western Europe (i.e., the EU28)"
564,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.029975441024842786,0.07151140081922858,1,"Eastern and Western Europe (i.e., the EU28)"
565,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.0342023410205195,0.06949213695820111,1,"Eastern and Western Europe (i.e., the EU28)"
566,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.03458173330699188,0.06555461568322524,1,"Eastern and Western Europe (i.e., the EU28)"
567,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.052982548838700294,1,"Eastern and Western Europe (i.e., the EU28)"
568,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.04122200576125007,1,"Eastern and Western Europe (i.e., the EU28)"
569,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.03211032695416771,1,"Eastern and Western Europe (i.e., the EU28)"
570,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.00033906685135082215,0.04499690476279411,1,"Eastern and Western Europe (i.e., the EU28)"
571,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.03218486393350828,1,"Eastern and Western Europe (i.e., the EU28)"
572,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.052982548838700294,1,"Eastern and Western Europe (i.e., the EU28)"
573,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.00012700150466221638,0.05290886079989898,1,"Eastern and Western Europe (i.e., the EU28)"
574,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.00016656213378829499,0.04347373564738677,1,"Eastern and Western Europe (i.e., the EU28)"
575,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.000250607247167689,0.04639307237353929,1,"Eastern and Western Europe (i.e., the EU28)"
576,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.00016656213378829499,0.03992363610061911,1,"Eastern and Western Europe (i.e., the EU28)"
577,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.00016656213378829499,0.04624484735539741,1,"Eastern and Western Europe (i.e., the EU28)"
578,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.021558505416410412,1,"Eastern and Western Europe (i.e., the EU28)"
579,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.052982548838700294,1,"Eastern and Western Europe (i.e., the EU28)"
580,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.00014126370572048463,0.03218486393350828,1,"Eastern and Western Europe (i.e., the EU28)"
581,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,3.446698589093522e-05,0.03910542720895177,1,"Eastern and Western Europe (i.e., the EU28)"
582,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.0,0.0320366389153664,1,"Eastern and Western Europe (i.e., the EU28)"
583,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,0.0,0.021483798648962105,1,"Eastern and Western Europe (i.e., the EU28)"
584,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,4.8729186949258985e-05,0.021607404391467577,1,"Eastern and Western Europe (i.e., the EU28)"
585,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,0.0,0.02141028039826859,1,"Eastern and Western Europe (i.e., the EU28)"
586,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,0.0,0.02141028039826859,1,"Eastern and Western Europe (i.e., the EU28)"
587,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0023907377000449426,1,"Eastern and Western Europe (i.e., the EU28)"
588,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0023907377000449426,0,"Eastern and Western Europe (i.e., the EU28)"
589,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0023907377000449426,1,"Eastern and Western Europe (i.e., the EU28)"
590,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0023907377000449426,0,"Eastern and Western Europe (i.e., the EU28)"
591,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
592,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
593,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
594,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
595,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
596,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
597,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
598,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
599,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
600,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
601,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
602,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
603,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
604,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
605,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
606,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
607,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
608,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
609,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
610,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.0,0.002885455418460303,1,"Eastern and Western Europe (i.e., the EU28)"
611,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,0.0,0.002885455418460303,1,"Eastern and Western Europe (i.e., the EU28)"
612,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0027832646928416804,0,"Eastern and Western Europe (i.e., the EU28)"
613,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
614,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0023210187937817706,1,"Eastern and Western Europe (i.e., the EU28)"
615,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,8.595481594086962e-05,0.0326647401645605,0,"Eastern and Western Europe (i.e., the EU28)"
616,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,8.595481594086962e-05,0.011122791946129251,1,"Eastern and Western Europe (i.e., the EU28)"
617,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,8.595481594086962e-05,0.013197645697591354,1,"Eastern and Western Europe (i.e., the EU28)"
618,EN_INDCi2030_500f,WITCH 5.0,0.07341904936468274,0.16548680009154143,1,"Eastern and Western Europe (i.e., the EU28)"
619,EN_NPi2020_400f,WITCH 5.0,0.07341801014958943,0.16548576087644812,1,"Eastern and Western Europe (i.e., the EU28)"
620,EN_NPi2020_450,WITCH 5.0,0.09966713603818189,0.13280823670544784,1,"Eastern and Western Europe (i.e., the EU28)"
621,EN_NPi2020_450f,WITCH 5.0,0.07341801014958943,0.16548576087644812,1,"Eastern and Western Europe (i.e., the EU28)"
622,EN_NPi2020_500,WITCH 5.0,0.09086567982203131,0.13280823670544784,1,"Eastern and Western Europe (i.e., the EU28)"
623,EN_NPi2020_500f,WITCH 5.0,0.07341801014958943,0.16548576087644812,1,"Eastern and Western Europe (i.e., the EU28)"
624,SSP1_SPA1_19I_D,IMAGE 3.2,0.04593232860778762,0.10536750216454144,1,Other countries of Asia
625,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.046422111972754976,0.1069939065998497,1,Other countries of Asia
626,SSP1_SPA1_19I_LI,IMAGE 3.2,0.02290664035601142,0.03774155214433189,1,Other countries of Asia
627,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.02370987162990723,0.03801307018015465,1,Other countries of Asia
628,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.024585647836459612,0.04065391133194263,1,Other countries of Asia
629,SSP1_SPA1_19I_RE,IMAGE 3.2,0.04487709780261867,0.10255369035239859,1,Other countries of Asia
630,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.04657366237158944,0.10720748012319331,1,Other countries of Asia
631,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.03285797009563274,0.07388616539724935,1,Other countries of Asia
632,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,-0.0003670435831018004,-0.00016849726263051812,1,Other countries of Asia
633,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.03324035529258379,0.07517418191552505,1,Other countries of Asia
634,SSP2_SPA2_19I_D,IMAGE 3.2,0.03119505336984446,0.072090922616738,1,Other countries of Asia
635,SSP2_SPA2_19I_LI,IMAGE 3.2,-0.003854124411351245,-0.0030883772520413633,1,Other countries of Asia
636,SSP2_SPA2_19I_LIRE,IMAGE 3.2,-0.004451783148387567,-0.004125564682615324,1,Other countries of Asia
637,SSP2_SPA2_19I_RE,IMAGE 3.2,0.031745435830145,0.0713229801394597,1,Other countries of Asia
638,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.05735177350643117,0.13944126384242406,1,Other countries of Asia
639,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.05709033167990818,0.13939925595030067,1,Other countries of Asia
640,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.05789498385677694,0.13964414934850988,1,Other countries of Asia
641,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.054466923049355964,0.13940393883020263,1,Other countries of Asia
642,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.054466923049355964,0.13913022153944166,1,Other countries of Asia
643,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.05786051035475026,0.1396230771531798,1,Other countries of Asia
644,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.06708300960330937,0.1402356114951956,1,Other countries of Asia
645,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.06517214794409842,0.13991802260036712,1,Other countries of Asia
646,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.061155552317446515,0.13972069120160013,1,Other countries of Asia
647,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.07062595337673006,0.13199428422952675,1,Other countries of Asia
648,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.061155552317446515,0.13972756768910355,1,Other countries of Asia
649,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.06988131760027172,0.13207419067218384,1,Other countries of Asia
650,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.05801264945915263,0.1399130933709607,1,Other countries of Asia
651,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.0670187219026196,0.13195671629412675,1,Other countries of Asia
652,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.06327724597377693,0.13173355380628315,1,Other countries of Asia
653,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.06862270648844171,0.13067457917785352,1,Other countries of Asia
654,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.0628880776513262,0.13242663845347868,1,Other countries of Asia
655,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.0638975346453976,0.13255286372739128,1,Other countries of Asia
656,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.0638975346453976,0.1324277285312494,1,Other countries of Asia
657,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.06573516340915397,0.13268819795708575,1,Other countries of Asia
658,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.054914787705003465,0.13649511011397986,1,Other countries of Asia
659,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.05530855510760835,0.13719435263377922,1,Other countries of Asia
660,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.05776575181613475,0.13987388594406602,1,Other countries of Asia
661,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.05757840765540856,0.1294646798540091,1,Other countries of Asia
662,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.0568989033853089,0.13781387433616055,1,Other countries of Asia
663,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.05498030010801691,0.14055279600753534,1,Other countries of Asia
664,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.054914787705003465,0.14079870166757846,1,Other countries of Asia
665,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.061155552317446515,0.1315984095245578,1,Other countries of Asia
666,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.061155552317446515,0.13225307408426634,1,Other countries of Asia
667,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.05222677894762806,0.13691264337504516,1,Other countries of Asia
668,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.048232929685488535,0.1371030266390948,1,Other countries of Asia
669,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.06314337163947958,0.12715905136757932,1,Other countries of Asia
670,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.06279727839565996,0.13170298169125338,1,Other countries of Asia
671,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,0.05408074525421103,0.14242686067292398,1,Other countries of Asia
672,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,0.07279146672670722,0.14145420260895247,1,Other countries of Asia
673,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.046146095717884195,0.1458567749743186,1,Other countries of Asia
674,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.07438301225673005,0.15114898048210745,1,Other countries of Asia
675,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.0452907983057288,0.14489256012270813,1,Other countries of Asia
676,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,0.05455103218271118,0.145068741820638,1,Other countries of Asia
677,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.03800374315748001,0.11338980904268048,1,Other countries of Asia
678,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.07440186876433585,0.15057230907786057,1,Other countries of Asia
679,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.07454343329158641,0.15123087964200788,1,Other countries of Asia
680,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.060918621504861825,0.14853890210095266,1,Other countries of Asia
681,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.06577065420823769,0.14928753359694924,1,Other countries of Asia
682,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.07328623897105391,0.07328623897105391,1,Other countries of Asia
683,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.05455103218271118,0.145068741820638,1,Other countries of Asia
684,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0452907983057288,0.14489256012270813,1,Other countries of Asia
685,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.036091918438568515,0.14072836778633047,1,Other countries of Asia
686,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.032289377031647915,0.13780082462040721,1,Other countries of Asia
687,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,0.06522944429590649,0.06522944429590649,1,Other countries of Asia
688,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.060950424271421166,0.060950424271421166,0,Other countries of Asia
689,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,0.04074103260487172,0.04074103260487172,1,Other countries of Asia
690,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,0.03716589505087042,0.03716589505087042,0,Other countries of Asia
691,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.010355781050851498,0.054107595732110436,1,Other countries of Asia
692,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.009942888399570304,0.013595844783179545,0,Other countries of Asia
693,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.010117795986250122,0.010117795986250122,1,Other countries of Asia
694,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0036345387230711235,0.0036345387230711235,0,Other countries of Asia
695,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.07770699885545679,0.09138554254575887,1,Other countries of Asia
696,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.08105756855101404,0.09249638026763146,1,Other countries of Asia
697,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.07970224541376175,0.09377538447167316,1,Other countries of Asia
698,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0178139705538925,0.0178139705538925,1,Other countries of Asia
699,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.013696600220241495,0.013696600220241495,1,Other countries of Asia
700,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.04968988511713396,0.06395454376926935,1,Other countries of Asia
701,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.010739903631096004,0.012585521744636341,1,Other countries of Asia
702,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.010686817433074092,0.012214640619680861,1,Other countries of Asia
703,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.04351178320993099,0.05788345689617397,1,Other countries of Asia
704,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.025489440300537736,0.04348843009787606,1,Other countries of Asia
705,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.024933058424671306,0.04023957885431079,1,Other countries of Asia
706,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.01029775940131289,0.0182222888842557,1,Other countries of Asia
707,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.021611981061348373,0.040942098245820124,1,Other countries of Asia
708,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.01029775940131289,0.018230594888027862,1,Other countries of Asia
709,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.014908434132908599,0.037857200294104776,1,Other countries of Asia
710,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.01031569555438605,0.018417901291932715,1,Other countries of Asia
711,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.009943851414500382,0.0102948703565226,1,Other countries of Asia
712,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.011725308658322775,0.037487522937811824,1,Other countries of Asia
713,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.009943851414500382,0.010611220761061024,1,Other countries of Asia
714,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.010579561645233881,0.028345381452621277,1,Other countries of Asia
715,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,0.010004160224498015,0.016183827030962328,1,Other countries of Asia
716,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.06451549996605371,0.0905190698623996,0,Other countries of Asia
717,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.02333409251010321,0.07538348458285321,1,Other countries of Asia
718,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.010573061294455788,0.010573061294455788,1,Other countries of Asia
719,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.009176208138342856,0.02891849571289823,0,Other countries of Asia
720,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0006411271897154291,0.0006365528687974353,1,Other countries of Asia
721,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0007618651865768933,0.003480095203655942,1,Other countries of Asia
722,EN_INDCi2030_500f,WITCH 5.0,0.0940805044500721,0.1645779843402302,1,Other countries of Asia
723,EN_NPi2020_400f,WITCH 5.0,0.09301648653788497,0.17448532579577924,1,Other countries of Asia
724,EN_NPi2020_450,WITCH 5.0,0.09641411066295513,0.16410074217637438,1,Other countries of Asia
725,EN_NPi2020_450f,WITCH 5.0,0.0879628639734008,0.17448532579577924,1,Other countries of Asia
726,EN_NPi2020_500,WITCH 5.0,0.06778002750160728,0.13741041812009425,1,Other countries of Asia
727,EN_NPi2020_500f,WITCH 5.0,0.0842622661243485,0.17448532579577924,1,Other countries of Asia
728,SSP1_SPA1_19I_D,IMAGE 3.2,0.02556570069553528,0.06927402376424684,1,Pacific OECD
729,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.02499276396151881,0.06938633425016875,1,Pacific OECD
730,SSP1_SPA1_19I_LI,IMAGE 3.2,0.026320644396063658,0.02996493862722588,1,Pacific OECD
731,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.0261204786038072,0.02965427817304689,1,Pacific OECD
732,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.026061366083630896,0.030699511315751965,1,Pacific OECD
733,SSP1_SPA1_19I_RE,IMAGE 3.2,0.025479005297315463,0.06936944283609787,1,Pacific OECD
734,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.02495596084962169,0.06980092989500854,1,Pacific OECD
735,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.024952023664715425,0.06894976684916233,1,Pacific OECD
736,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.022397783992801443,0.02409326663811047,1,Pacific OECD
737,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.025173408495893293,0.06923672325150805,1,Pacific OECD
738,SSP2_SPA2_19I_D,IMAGE 3.2,0.02506344428330952,0.06862488830941772,1,Pacific OECD
739,SSP2_SPA2_19I_LI,IMAGE 3.2,0.022166712023427404,0.02220298539115216,1,Pacific OECD
740,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.02210457203281138,0.02211317370238887,1,Pacific OECD
741,SSP2_SPA2_19I_RE,IMAGE 3.2,0.02474575506793006,0.07079769374174448,1,Pacific OECD
742,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.027392370852581838,0.06478828391254188,1,Pacific OECD
743,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.027388607204501536,0.06478819464019275,1,Pacific OECD
744,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.02741899897394487,0.06514274792492147,1,Pacific OECD
745,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.027194188445872042,0.06529243074046287,1,Pacific OECD
746,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.027194188445872042,0.06531311430805464,1,Pacific OECD
