,model,scenario,shannon_index,region
641,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.5992870520191995,Other countries of Asia
642,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.598490758227529,Other countries of Asia
643,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.6033534082647751,Other countries of Asia
644,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.5573426616971706,Other countries of Asia
645,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.5689171719388029,Other countries of Asia
646,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.5735245373429045,Other countries of Asia
647,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.5887584792007086,Other countries of Asia
648,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.5770416491785637,Other countries of Asia
649,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.6051558490525608,Other countries of Asia
650,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.5770727270511478,Other countries of Asia
651,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.6079684189781145,Other countries of Asia
652,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.6238682539852651,Other countries of Asia
653,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.4576411688227715,Other countries of Asia
654,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.590685863819811,Other countries of Asia
655,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.6103753550084288,Other countries of Asia
656,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.6139886700402672,Other countries of Asia
657,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.6032513234197945,Other countries of Asia
658,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.5862999666245488,Other countries of Asia
659,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.5793734744808092,Other countries of Asia
660,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.444089024789831,Other countries of Asia
661,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.5765809171770588,Other countries of Asia
662,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.5754309126732364,Other countries of Asia
663,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.5793219411796893,Other countries of Asia
664,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.5764635319668607,Other countries of Asia
665,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.637526255075115,Other countries of Asia
666,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.6362855481564273,Other countries of Asia
667,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.5845487106412375,Other countries of Asia
668,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.5858870180791393,Other countries of Asia
669,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.578659988207098,Other countries of Asia
670,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.6179039775152264,Other countries of Asia
671,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.3484246435985257,Other countries of Asia
672,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.2615638078708273,Other countries of Asia
673,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.325698473213994,Other countries of Asia
674,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.2276943624238867,Other countries of Asia
675,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.3215953111625809,Other countries of Asia
676,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.342231868679347,Other countries of Asia
677,REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.3380048706471097,Other countries of Asia
678,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.2488025729003722,Other countries of Asia
679,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.2269564500937917,Other countries of Asia
680,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.2597786224292071,Other countries of Asia
681,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.2593131509404536,Other countries of Asia
682,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.8857666094114777,Other countries of Asia
683,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.342231868679347,Other countries of Asia
684,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.3215953111625809,Other countries of Asia
685,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.354944756959302,Other countries of Asia
686,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.354988603018365,Other countries of Asia
687,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.1024953275682692,Other countries of Asia
688,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.1432247662228205,Other countries of Asia
689,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.1269150831078623,Other countries of Asia
690,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.14019708583747,Other countries of Asia
691,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.3399424265378928,Other countries of Asia
692,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.151817109575397,Other countries of Asia
693,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.36112500789512,Other countries of Asia
694,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.0591701164286782,Other countries of Asia
695,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.164380071580993,Other countries of Asia
696,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.177909819542524,Other countries of Asia
697,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.1922204777695065,Other countries of Asia
698,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.2426548706203877,Other countries of Asia
699,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.2412499123038359,Other countries of Asia
700,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.2069000466887498,Other countries of Asia
701,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.2209644124191326,Other countries of Asia
702,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.220417973818006,Other countries of Asia
703,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.1988106382029016,Other countries of Asia
704,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.1005065378891365,Other countries of Asia
705,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.1111480042873327,Other countries of Asia
706,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.0403150845813278,Other countries of Asia
707,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.1232717209139367,Other countries of Asia
708,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.0814160675390172,Other countries of Asia
709,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.1291246451612575,Other countries of Asia
710,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.1094019104548187,Other countries of Asia
711,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.213189931978088,Other countries of Asia
712,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.141212809808683,Other countries of Asia
713,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.198300189378275,Other countries of Asia
714,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,1.1772080588145424,Other countries of Asia
715,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,1.2631480450849568,Other countries of Asia
716,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.2702769536434766,Other countries of Asia
717,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.2076137970703757,Other countries of Asia
718,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.1455135605114213,Other countries of Asia
719,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.9858019002262248,Other countries of Asia
720,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.337661425400697,Other countries of Asia
721,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.2632561315403275,Other countries of Asia
722,WITCH 5.0,EN_INDCi2030_500f,1.4447268934063762,Other countries of Asia
723,WITCH 5.0,EN_NPi2020_400f,1.4080859723242423,Other countries of Asia
724,WITCH 5.0,EN_NPi2020_450,1.3646476586875433,Other countries of Asia
725,WITCH 5.0,EN_NPi2020_450f,1.4254591345878138,Other countries of Asia
726,WITCH 5.0,EN_NPi2020_500,1.5061446606469877,Other countries of Asia
727,WITCH 5.0,EN_NPi2020_500f,1.436824763386289,Other countries of Asia
728,IMAGE 3.2,SSP1_SPA1_19I_D,1.5974527930202709,Pacific OECD
729,IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.6965104629093473,Pacific OECD
730,IMAGE 3.2,SSP1_SPA1_19I_LI,1.5589142799681293,Pacific OECD
731,IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.6321854928729536,Pacific OECD
732,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.720746810413796,Pacific OECD
733,IMAGE 3.2,SSP1_SPA1_19I_RE,1.610294776460495,Pacific OECD
734,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.6862904021035934,Pacific OECD
735,IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.6947960130999102,Pacific OECD
736,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.718950581174832,Pacific OECD
737,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.707581642192382,Pacific OECD
738,IMAGE 3.2,SSP2_SPA2_19I_D,1.698600805313515,Pacific OECD
739,IMAGE 3.2,SSP2_SPA2_19I_LI,1.7105864482251492,Pacific OECD
740,IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.678517305169144,Pacific OECD
741,IMAGE 3.2,SSP2_SPA2_19I_RE,1.6822725673838517,Pacific OECD
742,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.6226396946594732,Pacific OECD
743,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.6176242395334313,Pacific OECD
744,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.619434031003827,Pacific OECD
745,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.6366822531562515,Pacific OECD
746,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.637473510902378,Pacific OECD
747,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.6232848222640017,Pacific OECD
748,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.5941168502216996,Pacific OECD
749,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.6294181267247572,Pacific OECD
750,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.633089426531606,Pacific OECD
751,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.5541310127831394,Pacific OECD
752,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.6376592503263685,Pacific OECD
753,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.5545490938293705,Pacific OECD
754,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.6418834284507287,Pacific OECD
755,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.593138019739411,Pacific OECD
756,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.619022245296907,Pacific OECD
757,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.4580343216354308,Pacific OECD
758,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.5575188149688262,Pacific OECD
759,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.5647503055047378,Pacific OECD
760,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.56498490524474,Pacific OECD
761,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.572298163804754,Pacific OECD
762,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.654528434206707,Pacific OECD
763,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.6665816621148801,Pacific OECD
764,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.5422717656982243,Pacific OECD
765,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.6014566589450905,Pacific OECD
766,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.629101779206887,Pacific OECD
767,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.6404598492889972,Pacific OECD
768,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.6389612474084605,Pacific OECD
769,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.6201330351452237,Pacific OECD
770,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.63859323295679,Pacific OECD
771,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.6636185711943356,Pacific OECD
772,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.667251528609973,Pacific OECD
773,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.6012185598480542,Pacific OECD
774,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.6109847222419256,Pacific OECD
775,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.7557708901439717,Pacific OECD
776,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.7049816431323668,Pacific OECD
777,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.7387619208248424,Pacific OECD
778,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.7472353404576375,Pacific OECD
779,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.7641915624396514,Pacific OECD
780,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.7615905501766882,Pacific OECD
781,REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.7553910124959238,Pacific OECD
782,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.71629488322701,Pacific OECD
783,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.7377759555263275,Pacific OECD
784,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.7067183559585153,Pacific OECD
785,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.7289444086192822,Pacific OECD
786,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.6032645781890167,Pacific OECD
787,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.7615905501766882,Pacific OECD
788,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.7641915624396514,Pacific OECD
789,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.7637606412757434,Pacific OECD
790,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.7698775109039329,Pacific OECD
791,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.7090978909689472,Pacific OECD
792,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.6788384007089012,Pacific OECD
793,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.703701123133058,Pacific OECD
794,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.7096866867509748,Pacific OECD
795,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.5036532358759855,Pacific OECD
796,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.472088133093602,Pacific OECD
797,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.5377041977533163,Pacific OECD
798,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.5618459386566312,Pacific OECD
799,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.631020017671145,Pacific OECD
800,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.6213228653257834,Pacific OECD
801,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.6137433446669958,Pacific OECD
802,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.5871494455388169,Pacific OECD
803,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.5911261520834143,Pacific OECD
804,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.6019404955122052,Pacific OECD
805,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.5873562073717191,Pacific OECD
806,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.5880951366995766,Pacific OECD
807,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.6003650100447606,Pacific OECD
808,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.5768835658154225,Pacific OECD
809,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.5682063682403689,Pacific OECD
810,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.5305582734143273,Pacific OECD
811,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.561664534421757,Pacific OECD
812,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.538342261885963,Pacific OECD
813,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.5563673900943915,Pacific OECD
814,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.5479528753244818,Pacific OECD
815,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.5552738814408273,Pacific OECD
816,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.55377882349088,Pacific OECD
817,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.562871734182323,Pacific OECD
818,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,1.5573184792797683,Pacific OECD
819,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,1.5441079421958877,Pacific OECD
820,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.5447228531443735,Pacific OECD
821,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.4865219076539005,Pacific OECD
822,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.531607765180003,Pacific OECD
823,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.4550145658309515,Pacific OECD
824,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.6020110611709175,Pacific OECD
825,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.5318048387107552,Pacific OECD
826,WITCH 5.0,EN_INDCi2030_500f,1.6171471892437923,Pacific OECD
827,WITCH 5.0,EN_NPi2020_400f,1.6131394632154155,Pacific OECD
828,WITCH 5.0,EN_NPi2020_450,1.5743384465960628,Pacific OECD
829,WITCH 5.0,EN_NPi2020_450f,1.6216349270506911,Pacific OECD
830,WITCH 5.0,EN_NPi2020_500,1.6144321622083944,Pacific OECD
831,WITCH 5.0,EN_NPi2020_500f,1.628946922851418,Pacific OECD
832,IMAGE 3.2,SSP1_SPA1_19I_D,1.4215525171017038,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
833,IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.3290219065774553,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
834,IMAGE 3.2,SSP1_SPA1_19I_LI,1.41649923482571,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
835,IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.3849389254861206,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
836,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.3441461571956173,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
837,IMAGE 3.2,SSP1_SPA1_19I_RE,1.454403873119121,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
838,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.3241048638228046,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
839,IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.2331968767577077,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
840,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.3612792112057157,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
841,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.3325485858541468,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
842,IMAGE 3.2,SSP2_SPA2_19I_D,1.2747078195184272,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
843,IMAGE 3.2,SSP2_SPA2_19I_LI,1.3607465899693634,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
844,IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.376735966964624,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
845,IMAGE 3.2,SSP2_SPA2_19I_RE,1.3508729445998588,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
846,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.5694956740840378,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
847,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.5750163200145273,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
848,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.5799805939657392,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
849,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.55787697220373,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
850,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.563464775454102,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
851,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.5790840628714151,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
852,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.470210988129488,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
853,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.4772700557438214,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
854,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.4823528468052372,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
855,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.4294957930976357,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
856,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.486166865930279,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
857,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.428845019259928,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
858,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.4857639326830956,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
859,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.4247155358765884,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
860,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.4136614009072208,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
861,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.2231892439517085,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
862,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.4130892944762117,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
863,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.4147063298777887,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
864,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.417614224479454,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
865,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.4284567306028741,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
866,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.4907156281306118,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
867,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.5001889333318956,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
868,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.4114215803263495,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
869,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.4185711764653266,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
870,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.4306626456566236,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
871,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.4463574861999355,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
872,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.4647071545462367,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
873,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.4222104365527342,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
874,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.4276471521114218,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
875,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.5042363513454697,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
876,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.5065041395962262,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
877,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.4467196981926953,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
878,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.416113237574351,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
879,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.4478292707725078,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
880,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.3996042164391411,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
881,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.3628556974557247,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia
